missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
D1DMFireball	1103	1	1	1	1																												4	damage radius							3	explosions radius	1	explosions density									26	26			30		7		255	178	64	1	0	1	D1FireBall	1024	14	14					3	1		1		1							1											1	1	1									5	2																			fire	256						320						skill('Attack'.clc4)*250						16			DarkMageFire_1	sorceress_fireball_impact_1			explodingarrowexp											fireexplosion2				0
D1DMLightning	1104	3		2			0	#subloops											0	#subloops																																	26	26			30	1	7		255	255	255	0	0	0	null	512	2	8	1	0	0	8	3			1		1							1											1	1	1				1	1				4																				fire	256						320						skill('Attack'.clc4)*250					6	32			DarkMageLight_1					D1LightningHit1							D1LightningHit1							0
MagmaballTravel	1105	1		1																																																	22	22			36		2		255	255	255	1	0	1	D1MagmaBallTravel	1024	15	16					3	1		1		1							1											1	1	1								MagmaDemonBall	4																																							16			D1Magma_Spell_1				MagmaballExplode															0
MagmaballExplode	1106	1																																																							12		13		255	178	64	0	0	0	D1MagmaBallExplode	1024	10	16	5					1		1									1						1			1				1									4		8																																					1																						0
AcidBolt	1107	1		1																																																	24	24			30		2		0	128	0	1	0	1	AcidBolt	1024	8	16					3	1		1		1							1											1	1	1									4		8		128																pois																			16			D1AcidBeast_Spit_1				AcidBoltSplash															0
AcidBoltSplash	1108	1																																																							12		0		0	56	0	0	0	0	AcidBoltSplash	1024	8	16	5					1		1									1						1			1				1																																																																						0
bloodcomet	1109	1	3	1																	3	Subloops																															26	26			50		5		255	0	0	1	0	1	BloodComet	1024	14	16					3	1		1		1							2												1	1		1						BloodComet	4																																							8							BloodStarExplode1											teethexplode				0
D1BalrogInferno	1110	1		1							14	Minimum range																																									12	12			30		4		255	178	64	3	0	0	D1Inferno	1024	15	16					3			1									1								1			1					1					D1BalrogInferno																																							32	1		82	sorceress_inferno																			0
D1FireBallExplosion1	1111	1																																																							16		15		255	178	64	0	0	0	D1FireBallExplosion	1024	16	16						1		1									1						1			1				1									4																																							1			explosion_medium_1																			0
D1SpiderAcidBolt	1112	1		1																																																	18	18			30		2		0	128	0	1	0	1	AcidBolt	1024	8	16					3	1		1		1							1											1	1	1								D1SpiderVenom	4																																							16			D1Spider_Spit_1				D1SpiderAcidBoltSplash															0
D1SpiderAcidBoltSplash	1113	1																																																							12		0		0	56	0	0	0	0	AcidBoltSplash	1024	8	16	5					1		1									1						1			1				1											8																																																											0
MonFlashMiss	1114	1	10	1																																																	18	18		-1000	7				255	255	255	0	0	0	ElectricNova	1024	13	16					3			1				1	2				1									1			1	1			1						4																				ltng	320						320						skill('Attack'.clc4)*250					64	16			AdvoFlash1			lightning																0
fistofares2	1115	1	1	1	1																												1		0						1		0										18	18			40		3		255	255	255	0	0	1	FOAorbiter	1024	9	16								1				1	2				1											1	1	1			1								8																		mag	40	8	13	19	28	45	70	9	16	24	36	57	skill('Fist of the Heavens'.clc3)						1			paladin_holybolt_1	paladin_holybolt_impact_1			teethexplode															0
arcaneportal2	1116	1		38					59	Object Id	0	Arg9 - Fixed pos, use 0 for random placement	133	Destination Level - 0 = Town	0	Allowed on level - 0 for all																																									1				255	255	255	0	0	1	null	1024	2	16							1													1		1				1		1					1								8																																				64	1																						0
posportal	1117	1		38					59	Object Id	0	Arg9 - Fixed pos, use 0 for random placement	214	Destination Level - 0 = Town	0	Allowed on level - 0 for all																																									1				255	255	255	0	0	1	null	1024	2	16							1													1		1				1		1					1								8																																				64	1																						0
searingexplode2	1118	1	1	1	1																																																				6				255	192	64	0	0	0	GreenFlash	1024	6	16						1	1										1						1		1				1	1			1																																													1																						0
searingorb2	1119	1	1	1	1																												5	damage radius																			30	30			45		7		255	192	64	1	0	1	GreenFlare	1024	25	16								1									1				1	1				1		1	1	1			1						5	2	8					35	9	17	24	36	57	55	12	20	28	41	55	stat('passive_phys_mastery'.accr)+((100+stat('passive_phys_mastery'.accr)) * (((skill('Burst of Speed'.blvl)+skill('Blade Fury'.blvl))*par8)																			10	16			weapon_throw_1	compellingorb_death			searingexplode2								searingtrailsparks2							0
searingtrailsparks2	1120	1		1																																																					26		3		255	192	64	0	0	0	GreenExplode	1024	13	8																							1		1								1																																													1																						0
whitelightmissile2	1121	1		1																																																					10	10	5		255	255	255	0	0	0	null	1024	2	16								1															1			1																																																				1																						0
acidrainstart2	1122	19		15	29				255	frequency	1	increment									255	frequency	1	increment									64	increment																							25	1			255	255	255	0	0	2	null	1024	2	16								1		1							1					1				1							1						4		8																																					1								acidraincenter2							acidraincenter2							0
acidrainboom2	1123	1		3																																																					30				0	0	0	0	0	0	poisonNova	1024	30	16					3	1		1			1											1				1			1	1			1																																												80	32			necromancer_poisonnova	sandmaggotmama_goo_1																		0
acidrainhitcenter2	1124	9	18	1	14																29	frames	40	fallrate	-30	sliderate							4	range (0 = skill)	2	flames increment					5	# submissile1	3	# submissile3	15	# submissile4											30				0	0	0	0	0	0	null	1024	2	16								1			1						1					1				1			1	1			1					Poison Explosion	5	2	8																		pois														1					1				sandmaggotmama_goo_1											acidrainboom2			poisonpuff2				0
acidrainexplode2	1125	1		1					2	none																																															11				255	0	0	0	0	0	null	1024	2	16								1									1						1		1	1			1	1			1						4		8																																					1																						0
acidraincenter2	1126	50		28					1	damage freq (0 = look at skill)	6	radius (0 = look at skill)	2	start frame	1023	end frame	15	lob			1	damage freq (0 = look at skill)	6	radius (0 = look at skill)	2	start frame	1023	end frame	15	lob																											75				255	255	255	0	0	0	null	1024	12	16									1		1					-80	3	1	25							1				1		1	1						4		8																																					1								acidraininvisbolt2							acidraininvisbolt2							0
acidraininvisbolt2	1127	1	55	1	51																																																14	14			16				255	255	255	0	0	1	null	1024	2	16										1												1	1		1	1			1	1			1								8																																					1											acidrainhitcenter2							acidrainhitcenter2				0
bomb in air2	1128	1	44	1	36																																																30	30			45				255	255	255	1	0	1	expansion\FireTraumaMissile	1024	20	16					6			1									1					1	1			1															8																																					1											bomb on ground2							bomb on ground2				0
bomb on ground2	1129	1		1	3																												4	radius (0 = aurarng calc from skill)																							5				255	255	255	0	0	0	expansion\FireTraumaGround	1024	1	16					6	1		1		1	1						1					1	1			1			1	1									5	2	8																																					1							bomb explosion2															0
bomb explosion2	1130	1		1																																																					20		5		255	178	64	0	0	0	null	1024	20	16					3		1										1											1	1	1		1	1						5	2	8																																					1			sorceress_firebolt_impact_1																			0
meteoriteshowerstart2	1131	19		15	29				255	frequency	1	increment									255	frequency	1	increment									64	increment																							22				255	255	255	0	0	2	null	1024	2	16								1		1							1					1				1							1						4		0																																					1								meteoriteshowercenter2							meteoriteshowercenter2							0
meteoriteshowercenter2	1132	50		28					7	damage freq (0 = look at skill)	6	radius (0 = look at skill)	2	start frame	1023	end frame					7	damage freq (0 = look at skill)	6	radius (0 = look at skill)	2	start frame	1023	end frame																													40				255	255	255	0	0	0	extra\ExplodingArrowDebris01	1024	12	16									1		1					-80	3	1	25							1	1			1		1	1						4		0																																					1								meteoriteshowerinvisbolt2							meteoriteshowerinvisbolt2							0
meteoriteshowerinvisbolt2	1133	1	55	1	51																																																20	20			16				255	255	255	0	0	1	null	1024	2	16										1												1	1		1	1				1			1								0																																					1											meteoriteshowerhit2							meteoriteshowerhit2				0
meteoriteshowerhit2	1134	9	18	1	14																60	frames	25	fallrate	10	sliderate							8	range (0 = skill)	1	flames increment					5	# submissile1	3	# submissile3	15	# submissile4											60		4		255	64	64	0	0	1	MeteorTargetIndicator	1024	17	16								1			1						1					1				1			1	1			1					Enchant	5	2	8																																					1					sorceress_meteor_impact										meteor	meteortail		meteorexplode	whitelightmissile		firesmall	0
frogcold2	1135	1		1																																																	35	35			35		4		81	81	255	1	0	1	Iceblast	1024	5	16					3	1		1		1							1											1	1	1		50	1						4		0																		cold	256						320						skill('Attack'.clc4)*250	200					16			monster_icebolt_1	sorceress_iceblast_impact_1			iceexplode															0
skmagepois2	1136	1		1																																																	24	24			32		2		255	255	255	2	0	0	poisonNova	1024	30	16					3	1		1		1							1											1	1	1			1						4		0																		pois	1						1						skill('Attack'.clc4)*256/20*100/2	100				176	32			monster_poisonbolt																			0
poisonbolt	1137	7	13	7	10				5	Retarget Frame	15	retarget radius									5	Retarget Frame																															24	24			43		5		255	255	255	3	0	3	poisonNova	1024	30	16					3	1		1		1							1					1						1	1	1			1					Poison Bolt	4		8																																					32			andariel_cast_small																			0
starjav	1138	3		2			0	#subloops											0	#subloops																																	24	24			30				128	255	128	0	0	0	Expansion\bladefury	1024	1	16					3			1		1							1				1							1	1	1								Blade Fury	4				128																																		6	32			weapon_throw_1																			0
starjavcloud	1139	4		3					2	Slow drift speed, fourths.	4	Fast drift speed, fourths.									24	spawn rate	1	number	6	radius																															30				128	255	128	0	0	1	PoisonSparks	1024	31	16		1	10	19	3			1		1	1					25	2											1					1										-1																pois																		6	8			object_poison_loop																			0
