Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	minHP(N)	maxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	minHP(H)	maxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
spawn_bloodgolem	942	bloodgolem		0	BloodGolem	bloodgolem	A5GolemBlood	ElementalConstruct	PinHead	ElementalConstruct	G2	1													1	1		12	12	1	40	70	96	bloodgolem	bloodgolem	10	12	10	8	40	40	40	80	80	80	1	1	1	80	80	80	1	1	1	80	80	80																			1										1			1										Attack	A1	1																						100	100	100				25			66			25			66			25			66			1				20	20	20	0	150	150	100	150	110	130	150	90	150	100				120	120	100	150	110	130	150	90	150	100				90	90	100	150	110	130	150	90	150	100				A1	ltng	100	90	150		100	90	150		100	90	150																																																0
spawn_irongolem	943	irongolem		0	IronGolem	irongolem	A5GolemIron	ElementalConstruct	PinHead	ElementalConstruct	G4	1													1	1		12	12	1	40	70	96	irongolem	irongolem	10	12	10	8	40	40	40	85	85	85	1	1	1	85	85	85	1	1	1	85	85	85																			1										1			1										MonBash	A1	1																												25					66	25					66	25					66	1			1	20	20	20	0	150	150	100	150	90	110	150	90	150	100				120	120	100	150	90	110	150	90	150	100				90	90	100	150	90	110	150	90	150	100				A1	pois	100	67	67	50	100	67	67	33	100	67	67	25																																															0
spawn_firegolem	944	firegolem	necenemygolem	0	FireGolem	firegolem	A5GolemFire	ElementalConstruct	PinHead	ElementalConstruct	G3	1													1	1		12	12	1	40	70	96	firegolem	firegolem	10	12	10	8	40	40	40	90	90	90	1	1	1	90	90	90	1	1	1	90	90	90																			1										1			1										Attack	A1	1																												25		66				25		66				25		66				1				25	25	25	0	150	150	100	150	110	130	150	90	150	100				120	120	100	150	110	130	150	90	150	100				90	90	100	150	110	130	150	90	150	100				A1	fire	100	90	150		100	90	150		100	90	150																																																0
spawn_claygolem	945	claygolem		0	ClayGolem	claygolem	A5GolemClay	ElementalConstruct	PinHead	ElementalConstruct	G1	1													1	1		12	12	1	40	70	96	claygolem	claygolem	10	12	10	8	40	40	40	95	95	95	1	1	1	95	95	95	1	1	1	95	95	95																			1										1			1										Attack	A1	1																												25				66		25				66		25				66		1			1	20	20	20	0	150	150	100	150	110	130	150	90	150	100				120	120	100	150	110	130	150	90	150	100				90	90	100	150	110	130	150	90	150	100				A1	frze	100	110	130	50	100	110	130	50	100	110	130	50																																															0
spawn_marilith	946	marilith	marilithx	0	Marilith	marilith	marilith	DragonDemon	Mephisto	DragonDemon	$Z	1							spawn_megademon			1	3	3	1	1		8	8	1	40	70	96	succubus	succubus	10	12	9	6	40	40	40	25	25	25	33	33	33	33	33	33																									1	1									1			1								1		Imp Fireball	SC	1	Glacial Impale	SC	1	PrimePoisonNova	S1	1	MonVolcano	SC	1	MephFrostNova	S1	1	MonEruption	SC	1							50	50	50				25		33				25		33				25		33				1			1	20	20	20	0	600	600	100	600	180	220	150							480	480	100	600	180	220	150							800	800	100	600	180	220	150							A1	mana	100	25	25		100	25	25		100	25	25																																																0
spawn_megademon	947	megademon1		1	VenomLord	megademon3	PoisAttacks	Demon	Megademon		DM	1													3	4		12	16	1	40	70	95	megademon	megademon	10	14	11	8	40	40	40	70	80	90	55	60	65	90	95	97	70	70	70	70	70	70	70	60	50																1								1		1			1	1									MegademonInferno	S1	1																						50	50	50				25					33	25					33	25					33	1				39	39	39	0	175	175	100	150	75	95	100							170	170	100	150	75	95	100							110	110	100	150	75	95	100							A1	pois	100	50	50	50	100	50	50	33	100	50	50	25																																															0
spawn_titan	948	titan		0	Titan	titan	titan	ConstructBehemoth	Duriel	ConstructBehemoth	!L	1							spawn_gelugon	spawn_baalminion		1	2	2	1	1		7	7	1	40	70	96	irongolem	irongolem	14	12	9	6	40	40	40	6	9	12	40	40	40	55	55	55				30	30	30																			1	1									1			1								1		Siege Beast Stomp	S1	1	MonBash	A2	1	MonShockWave	A2	1	MightAuraEnchanted	NU	1																			25						25						25						0			1	20	20	20	0	400	400	100	400	90	110	100							320	320	100	400	90	110	100							240	240	100	400	90	110	100							A1	rand	100	90	110	25	100	90	110	25	100	90	110	25																																															0
spawn_gelugon	949	gelugon		0	Gelugon2	sszak	gelugon	Demon	Mephisto	Demon	!K	1							spawn_titan	spawn_baalminion		1	2	2	1	1		10	10	1	40	70	96	megademon	megademon	14	12	10	8	40	40	40	25	25	25	33	33	33	33	33	33																									1										1			1										Glacial Impale	S1	1	MonFirestorm	S1	1	MonBladeShield	S1	1	ZakarumLightning	S1	1	BigTornado	S1	1	MonEruption	S1	1							50	50	50				25						25						25						1			1	20	20	20	0	300	300	100	300	90	110	150							240	240	100	300	90	110	150							180	180	100	300	90	110	150							A1	pois	100	50	50	100	100	50	50	67	100	50	50	50																																															0
spawn_baalminion	950	baalminion1		0	Baals Minion	baalminion1	BaalMinion	DemonBehemoth	BaalMinion	DemonBehemoth	43	1							spawn_titan	spawn_gelugon		1	2	2	1	1		10	10	1	40	70	96	baalminion	baalminion	10	14	11	8	40	40	40	90	90	90	85	85	85	50	50	50	8	8	8																						1	1									1			1										MonBash	A2	1																						50	50	50				25						25						25						1				50	50	50	0	300	300	100	300	110	130	200	90	110	200				240	240	100	300	110	130	200	90	110	200				180	180	100	300	110	130	200	90	110	200				A1	mana	100	25	25		100	25	25		100	25	25		A2	frze	100	90	110	50	100	90	110	50	100	90	110	50																														1			0
spawn_corpse	951	skeleton1	Forgotten Miner	0	Skelchamp	skeleton1		UndeadHuman	Skeleton	Human	SK	1													1	1		4	4	2	40	70	95	skeleton	skeleton	10	15	12	9	40	40	40	60	65	70	10	8	6	75	80	85	75	75	75																						1	1						1			1			1								1		SkeletonRaise	seq_skeletonraise	1																												25						25						25						0				10	10	10	0	90	90	120	100	110	130	67	90	150	67				70	70	120	100	110	130	67	90	150	67				50	50	120	100	110	130	67	90	150	67																																																																0
spawn_unraveler_sammy	952	unraveler1	unraveler10	4	Baal Subject Mummy	unraveler5	MightLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1							spawn_reanimatedhorde	spawn_doomknightmage		1	5	5	1	1		5	5	1	40	70	99	unraveler	unraveler	12	15	12	9	40	40	40	85	85	85	45	50	55	55	55	55	85	90	95	34	34	34											mummyex								1							1			1			1										Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	9	UnHolyBolt	seq_mummyres	1																						25						25						25						0			1	15	15	15	0	300	300	100	300	90	110	150							240	240	100	300	90	110	150							180	180	100	300	90	110	150							A1	fire	100	70	130		100	70	130		100	70	130																																																0
spawn_doomknightmage	953	doomknight3	doomknight7	0	OblivionKnight	doomknight3	doomKnMage	UndeadDemon	OblivionKnight	Demon	UM	1	1												1	1		8	8	1	40	70	99	doomknight	doomknight	10	15	12	9	40	40	40	6	7	8	25	26	27	400	300	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1										DoomKnightMissile	S1	1	MonBoneArmor	S1	1	MonBoneSpirit	S1	1	MonDecrepify	S2	5	Bestow	seq_undeadbestow	15	MonCurseCast	S2	5													25						25						25						0			1	20	20	20	0	90	90	100	100	90	110	100							70	70	100	100	90	110	100							50	50	100	100	90	110	100																																																																			0
spawn_reanimatedhorde	954	reanimatedhorde1	horkdemon1	4	DeathWarrior	reanimatedhorde5	ChaosHorde	Undead	ReanimatedHorde	drains life and stamina	re	1													3	4		8	12	1	40	70	99	reanimatedhorde	reanimatedhorde	10	12	10	8	40	40	40	85	85	85	8	6	4	18	18	18	50	50	50	35	35	35	65	65	65	12	12	12	30	22	15										1	1					1							1	1							1		Self-resurrect	S1	1	Leap Attack	seq_reanimatedcharge	1																									25						25						25						0			1	20	20	20	0	90	90	100	100	55	65	100	110	130	100				70	70	100	100	55	65	100	110	130	100				50	50	100	100	55	65	100	110	130	100				A1	stam	100	90	110		100	90	110		100	90	110		A1	life	100	60	60		100	60	60		100	60	60																																		0
unraveler10	955	unraveler1	Ancient Shaman	4	Guardian of Soulmancer	unraveler1		UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1													1	1		8	8	1	40	63	100	unraveler	unraveler	10	15	14	13	40	40	40	85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1	1		1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	20																												33	33	33	33	33	33							0			1	20	20	20	0	192	192	84	211	121	153	93							1	1	120	300	121	153	600							1	1	300	2600	225	275	2000							A1	pois	30	60	80	200	30	60	80	200	60	500	1000	200																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B												0
Corrupted Stygian	956	bonefetish1	Corrupted Stygian2	2	wraith9	bonefetish1		Undead	Fetish		FK	1													3	4		16	16	1	40	63	100	bonefetish	bonefetish	10	15	14	13	40	40	40	100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1		1		1	1		1	1					1		1																																						33	33	33	33	33	33							0			1	20	20	20	0	1	1	20	79	69	101	92							1	1	100	150	100	150	600							1	1	300	2600			2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B												0
vampire9	957	vampire1		2	Oblivion Lord	vampire1	vampire9	Undead	Vampire	steals life	VA	1	1												3	4		10	10	1	40	63	100	vampire	vampire	10	12	10	8	40	40	40	85	85	85	35	40	45	24	24	24	25	34	46	3	3	3																			1				1		1				1	1		1	1									VampireFireball	SC	20	VampireFirewall	SC	20	VampireMeteor	SC	20	VampireMissile	SC	20																									33	33	33	33	33	33	80	150	150	80	80	80	0			1	20	20	20	0	1	1	85	150	60	90	200							600	600	100	150	50	75	600							1400	1400	350	2600	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
skmage_pois7	958	skmage_pois1	Foreman	0	skmage_pois7	skmage_pois1	MagicLeader2	UndeadElemental	SkeletonMage	ElementalMonType	SK	1	1												4	4		9	9	1	40	63	100	sk_mage	sk_mage	10	15	12	9	40	40	40	35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois2									1				1		1				1	1		1	1									SkeletonRaise	seq_skeletonraise	1																																		33	33	33	33	33	33	80	80	80	80	150	150	0				30	30	30	0	265	265	84	200										305	305	90	200										1400	1400	350	2600										A1	pois	100	200	200	100	100	250	250	100	100	200	350	100																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
blunderbore6	959	blunderbore1		3	Rotting Giant	blunderbore4	slower	Undead	PinHead	Behemoth	PN	1													3	4		12	12	1	40	63	100	pinhead	pinhead	10	15	12	9	40	40	40	90	95	97	3	3	2	95	95	95	3	2	1	65	65	70																			1	1			1		1				1	1		1	1									MonBash	seq_pinheadsmite	15																						40	40	30										33	33	33	33	33	33	150	80	80	150	80	80	0			1	20	20	20	0	330	330	84	250	129	190	400	140	190	400				600	600	100	250	129	190	600	140	190	600				1400	1400	350	2600	225	275	2000	250	300	2000																																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
doomknight7	960	doomknight3	Eyemonster1	0	Acolyte of Soulmancer	doomknight3	doomknight7	Undead	OblivionKnight		UM	1	1												3	3		12	12	1	40	63	100	doomknight	doomknight	10	15	12	8	40	40	40	6	7	8	25	26	27	300	250	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1				1		1		1		1	1		1										DoomKnightMissile	S1	20	MonBoneArmor	S1	10	MonBoneSpirit	S1	20	MonDecrepify	S2	5	Bestow	seq_undeadbestow	5	MonCurseCast	S2	5																			33	33	33	33	33	33	80	150	80	80	150	80	0			1	20	20	20	0	600	600	137	300	140	170	200							900	900	150	350	140	170	600							1400	1400	350	2600	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
marilithgg	961	marilith	marilithros	0	Ancient Marilith	marilith	marilithgg	Demon	Mephisto		$Z	1													1	1		13	13	1	40	63	100	succubus	succubus	10	12	9	6	40	40	40	25	25	25	33	33	33	33	33	33																									1	1			1				1		1	1		1								1		Imp Fireball	SC	20	Glacial Impale	SC	20	PrimePoisonNova	S1	20	MonVolcano	SC	20	BigTornado	S1	20	MonEruption	SC	20							40	40	30										33	33	33	33	33	33	80	150	80	150	80	80	0			1	20	20	20	0	800	800	125	250	200	250	500							1500	1500	125	2000	225	275	600							1800	1800	400	3500	225	275	2000							A1	mana	66	100	200		75	100	200		100	200	300																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
Catman1	962	goatman1	Catman2	0	Catman1	foulcrow4	goatman11	BeastHuman	Goatman	BeastHuman	@A	1													3	4		12	12	1	40	63	100	pantherwoman	pantherwoman	10	15	14	1	40	40	40	75	75	80	10	10	9	80	80	80																									1	1			1				1		1	1		1	1							1																										60	50	30										33	33	33	33	33	33	150	80	150	80	80	80	0			1	20	20	20	0	110	137	51	91	76	126	89							900	900	90	250	120	150	600							1400	1400	350	2600	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
D1SkeletonBow7	963	D1SkeletonBow1		0	D1SkeletonBow7	D1Skeleton1Archer	uberarcher	UndeadHuman	SkeletonBow	Human	@S	1	1												3	4		9	9	1	40	63	100	sk_archer	sk_archer	10	15	14	1	40	40	40	75	80	85	15	14	13	50	50	50	5	5	5	6	6	6										skbowarrow1									1				1		1				1	1	1	1	1																																													33	33	33	33	33	33	80	80	80	150	80	150	0			1	20	20	20	0	900	900	84	300	100	120	600							950	950	110	400	150	175	800							1400	1400	350	2600	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
frogdemon4	964	frogdemon1		1	frogdemon4	frogdemon2	ColdAttacks2	BeastElemental	FrogDemon	BeastElemental	FD	1	1												3	4		10	10	1	40	63	100	frogdemon	frogdemon	10	15	12	9	40	40	40	75	80	90	20	25	30	65	70	80	55	60	70	50	55	60	12	12	12	1	1	1	25	25	25		frogcold2								1				1		1		1			1		1	1									Submerge	seq_froghidden	1	Emerge	NU	1																															33	33	33	33	33	33	150	80	80	80	150	80	0			1	20	20	20	0	240	240	85	175	130	160	140							300	300	95	165	130	160	130							1400	1400	350	2600	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique						1	1	0
oblivionwyrm	965	wyrm	Cavewyrm	0	Oblivion Wyrm	wyrm	oblivionwyrm	DragonInsect	Duriel	DragonInsect	$W	1							vampire9			1	2	2	1	1		10	10	1	40	63	100	regurgitator	regurgitator	10	12	9	6	40	40	40	8	10	12	40	40	40	50	50	50				30	30	30																			1	1			1						1	1		1								1		BigTornado	A1	20	OffensiveTeleport	A1	1	MonRabies	A1	20	FireAura	NU	1													50	50	30										33	33	33	33	33	33	90	90	90	90	90	90	0			1	20	20	20	0	800	800	150	250	275	325	600							2500	2500	150	2000	300	400	600							1800	1800	400	3500	225	275	2000																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ C	Act 5 (N) Unique B		105Trash	105Champ	105Unique								0
Forgotten Miner	966	skeleton1		4	Forgotten Miner	skeleton2	Attacker	UndeadHuman	Skeleton	Human	SK	1													3	4		5	5	2	7	57	82	skeleton	skeleton	10	15	12	9	40	40	40	70	75	80	9	6	5	80	85	90	33	33	33																						1	1					1				1			1	1							1		SkeletonRaise	seq_skeletonraise	1																									-25	-25	-25	10	10	10	10	10	10	15	20	20	33	20	75	20	35	35	66	35	66	1			1	15	15	15	0	119	119	84	91	52	102	103	62	102	103				183	183	100	115	52	102	200	62	102	200				270	270	100	115	52	102	400	100	200	400																																														Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
Corrupted Stygian2	967	bonefetish1		2	Corrupted Stygian	bonefetish1		Demon	Fetish		FK														4	5		16	16	1	12	58	90	bonefetish	bonefetish	10	15	14	13	40	40	40	100	100	100	10	9	8	5	5	5	33	33	33																						1	1							1		1	1		1	1					1		1																												30										25	25	25	25	25	25	35	35	35	35	35	35	1			1	20	20	20	0	200	200	20	79	69	101	92							400	400	40	125	69	101	600							450	450	75	400	69	101	1000																																																	Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
Warp Mage1	968	skmage_cold1		2	Warp Mage	skmage_cold1	cavecoldmage	UndeadElemental	SkeletonMage	ElementalMonType	SK	1	1												3	4		4	4	1	7	57	82	sk_mage	sk_mage	10	15	12	9	40	40	40	35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmagecold									1						1				1			1	1									SkeletonRaise	seq_skeletonraise	1																									-25	-25	-25	10	10	10	10	10	10	15	20	33	20	33	20	20	35	66	35	66	35	1				0	0	0	0	119	119	84	91										183	183	100	115										150	150	100	115										A1	cold	100	100	120	100	100	150	180	150	100	210	230	200																													Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
Foreman	969	skmage_pois1	skmage_pois8	4	Foreman	skmage_pois1	Foreman	UndeadElemental	SkeletonMage	ElementalMonType	SK		1												3	3		8	8	1	12	58	90	sk_mage	sk_mage	10	15	12	9	40	40	40	35	65	85	9	10	11	30	30	30	5	6	7	0	30	50	18	17	16	20	20	20	5	5	5	skmagepois															1				1	1		1	1									SkeletonRaise	seq_skeletonraise	1																												20	20	20	20	20	20	25	25	25	25	25	25	35	35	35	35	35	35	1			1	20	20	20	0	260	260	20	200										300	300	40	200										675	675	75	600										A1	pois	100	150	150	100	100	200	200	150	100	250	250	200																													Act 1 H2H B	Act 1 Champ A	Act 1 Unique A		Act 2 (N) Cast B	Act 2 (N) H2H A	Act 2 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) H2H A	Act 5 (H) Unique A								0
Ancient Shaman	970	unraveler1		4	Ancient Shaman	unraveler1	MagicLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY														1	1		6	6	1	12	58	90	unraveler	unraveler	10	15	12	9	40	40	40	85	85	85	55	55	55	55	55	55	95	95	95	31	31	31											mummyex															1			1	1		1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	9	UnHolyBoltEx	seq_mummyres	8																						20	20	20	20	20	20	25	25	25	25	25	25	35	35	35	35	35	35	1			1	20	20	20	0	600	600	20	500	121	171	250							300	300	50	400	121	171	600							675	675	75	1500	121	171	1000							A1	pois	30	120	152	200	30	120	150	200	30	120	150	200																													Act 1 H2H B	Act 1 Champ A	Act 1 Unique A		Act 2 (N) Cast B	Act 2 (N) H2H A	Act 2 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) H2H A	Act 5 (H) Unique A								0
Warp Mage2	971	skmage_ltng1		3	Warp Mage	skmage_ltng1	caveltngmage	UndeadElemental	SkeletonMage	ElementalMonType	SK		1												4	4		8	8	1	12	58	90	sk_mage	sk_mage	10	15	12	9	40	40	40	35	65	85	15	18	20	30	30	30	5	6	7	0	30	50	15	18	20	20	20	20	5	5	5	skmageltng									1						1				1	1		1	1									SkeletonRaise	seq_skeletonraise	1																									-25	-25	-25	20	20	20	20	20	20	25	25	25	25	25	25	35	35	35	35	35	35	1			1	20	20	20	0	265	265	20	200										300	300	40	200										375	375	50	300										A1	ltng	100	80	160		100	110	230		100	160	320																														Act 1 H2H B	Act 1 Champ A	Act 1 Unique A		Act 2 (N) Cast B	Act 2 (N) H2H A	Act 2 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) H2H A	Act 5 (H) Unique A								0
Cavewyrm	972	wyrm	lindwyrm	0	Cavewyrm	wyrm	oblivionwyrm	DragonInsect	Duriel	DragonInsect	$W											1			1	1		10	10	1	12	58	90	regurgitator	regurgitator	10	12	9	6	40	40	40	8	10	12	40	40	40	50	50	50				30	30	30																			1	1									1	1		1								1		BigTornado	A1	1	OffensiveTeleport	A1	1	MonRabies	A1	1	FireAura	NU	1													50	50	30				20	20	20	20	20	20	25	25	25	25	25	25	35	35	35	35	35	35	1			1	20	20	20	0	800	800	25	250	275	325	600							1100	1100	50	1500	300	400	600							1125	1125	75	2500	300	400	1000																																																	Act 1 H2H B	Act 1 Champ A	Act 1 Unique A		Act 2 (N) Cast B	Act 2 (N) H2H A	Act 2 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) H2H A	Act 5 (H) Unique A								0
D1AcidBeast1	973	D1AcidBeast1	D1AcidBeast2	0	D1AcidBeast1	D1AcidBeast		Demon	FrogDemon		A!	1	1												3	4		9	9	2	13	58	81	D1AcidBeast	D1AcidBeast	10	15	14	1	-2	-2	-2	25	20	15	0	0	0	0	0	0	100	100	100	100	100	100	10	12	15	0	0	0					AcidBolt								1								1					1	1																																	60	50	40	-25	-25	-25						66						66						66	1			1	20	20	20	0	92	92	84	120	75	155	95	65	125	95				105	105	145	150	75	155	95	65	125	95				98	98	145	150	75	155	95	65	125	95				A1	pois	100	40	40	125	100	80	80	125	100	160	160	100	A2	pois	100	40	40	100	100	80	80	100	100	160	160	100															Act 2 Miss A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) Miss A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) Miss A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
